ITEM_ID,USER_ID,TIMESTAMP,CABIN_TYPE,EVENT_VALUE,EVENT_TYPE
aer-lingus,ALingwood,1399964400,Economy,8,RATING
aer-lingus,PHerman,1399791600,Economy,4,RATING
aeroflot-russian-airlines,SMark,1390204800,Economy,7,RATING
aeroflot-russian-airlines,JLars,1390204800,Business Class,8,RATING
aeroflot-russian-airlines,SRadojevic,1390204800,Economy,1,RATING
aeroflot-russian-airlines,LDecoff,1389859200,Economy,1,RATING
aigle-azur,IanSnow,1427698800,Economy,7,RATING
aegean-airlines,IVounelakis,1350975600,Economy,9,RATING
aegean-airlines,MArzoglou,1350802800,Economy,9,RATING
aegean-airlines,EmilianoMorchi,1350630000,Economy,8,RATING
aerolineas-argentinas,JPires,1369551600,Economy,6,RATING
aerolineas-argentinas,LTrindade,1367650800,Economy,1,RATING
aerolineas-argentinas,SCollier,1367132400,Business Class,2,RATING
aeromexico,EmanoelSouza,1411023600,Premium Economy,10,RATING
aeromexico,JHopkins,1406012400,Business Class,3,RATING
aer-lingus,PatrickO'Mahony,1399705200,Economy,10,RATING
aer-lingus,PaulHurley,1399532400,Economy,10,RATING
aer-lingus,GBrown,1399446000,Economy,10,RATING
aeroflot-russian-airlines,DmitryKuzin,1389600000,Economy,7,RATING
aeroflot-russian-airlines,AdamMuller,1388649600,Economy,7,RATING
aeroflot-russian-airlines,OlegLevy,1388304000,Economy,1,RATING
aeroflot-russian-airlines,MichaelCrockett,1386748800,Economy,10,RATING
aigle-azur,DLee,1396162800,Economy,9,RATING
aigle-azur,YKadrin,1326787200,Economy,9,RATING
aegean-airlines,RenatoNavarrete,1349161200,Economy,8,RATING
aegean-airlines,JTydeman,1348642800,Economy,6,RATING
aegean-airlines,DMaguire,1348124400,Business Class,4,RATING
aegean-airlines,MStudzinski,1346914800,Economy,10,RATING
aerolineas-argentinas,JMcCollim,1366527600,Business Class,7,RATING
aerolineas-argentinas,DNew,1366268400,Economy,2,RATING
aerolineas-argentinas,LynLindfield,1364972400,Economy,1,RATING
aeromexico,BrambilaAndrea,1405407600,Economy,10,RATING
aeromexico,JillReisinger,1402383600,Economy,9,RATING
aeromexico,MarcelGonzalez,1400310000,Economy,9,RATING
aeromexico,JeffBerry,1400223600,Economy,1,RATING
aer-lingus,AMcEneaney,1398236400,Economy,5,RATING
aeroflot-russian-airlines,MauricioCanosa,1385971200,Business Class,8,RATING
aeroflot-russian-airlines,WolfgangSegato,1384761600,Economy,5,RATING
aegean-airlines,EKopiel,1346137200,Economy,8,RATING
aegean-airlines,DAnderson,1345618800,Economy,9,RATING
aerolineas-argentinas,BAspres,1363676400,Economy,3,RATING
aerolineas-argentinas,SuzanneWarmerdam,1357804800,Economy,3,RATING
aeromexico,GeorgiosVrontos,1399186800,Economy,10,RATING
aeromexico,NicolaOriggi,1398841200,Business Class,7,RATING
aeromexico,AAnne,1394607600,Economy,10,RATING
aer-lingus,RBarrigan,1398150000,Economy,9,RATING
aer-lingus,SLeonard,1398063600,Business Class,9,RATING
aeroflot-russian-airlines,FredrikHaglund,1383724800,Economy,5,RATING
aeroflot-russian-airlines,JHoornweg,1382511600,Economy,5,RATING
aeroflot-russian-airlines,ABazelian,1381820400,Economy,9,RATING
aegean-airlines,AGilmore,1345618800,Economy,7,RATING
aegean-airlines,StamatiosAnthis,1345446000,Economy,10,RATING
aegean-airlines,BobDelamare,1345446000,Economy,4,RATING
aerolineas-argentinas,TomWise,1356163200,Business Class,5,RATING
aerolineas-argentinas,DWalker,1353312000,Economy,7,RATING
aerolineas-argentinas,JEckerborm,1351494000,Economy,9,RATING
aeromexico,BYoani,1393920000,Economy,8,RATING
aeromexico,DThorger,1392710400,Business Class,5,RATING
aer-lingus,ZafrullahHamzah,1398063600,Business Class,5,RATING
aer-lingus,CNapier,1397890800,Economy,10,RATING
aeroflot-russian-airlines,NCortez,1381820400,Economy,4,RATING
aeroflot-russian-airlines,KyleBrown,1381302000,Economy,5,RATING
aeroflot-russian-airlines,LRuggeri,1381129200,Economy,7,RATING
aeroflot-russian-airlines,MariaMcCarthy,1380783600,Economy,5,RATING
aegean-airlines,AFreeman,1345359600,Economy,4,RATING
aegean-airlines,RebeccaSachs,1345100400,Economy,9,RATING
aegean-airlines,KymStreeter,1345100400,Economy,8,RATING
air-algerie,RileyPham,1434783600,Economy,3,RATING
aerolineas-argentinas,StevenThomson,1351148400,Economy,2,RATING
aerolineas-argentinas,BrianBauman,1349679600,Business Class,8,RATING
aerolineas-argentinas,BlairMcRae,1349679600,Business Class,8,RATING
aeromexico,SaxenaAbhinav,1390550400,Economy,8,RATING
aeromexico,SimonTang,1390204800,Economy,2,RATING
aeromexico,PeterHuurman,1389340800,Business Class,4,RATING
aeromexico,LuzRamos,1389081600,Economy,10,RATING
aer-lingus,MaryAnneZera,1395990000,Economy,2,RATING
aeroflot-russian-airlines,KD'Ambra,1380697200,Economy,7,RATING
aeroflot-russian-airlines,MarinaMichurina,1380092400,Economy,7,RATING
aeroflot-russian-airlines,TomBright,1379833200,Business Class,8,RATING
aegean-airlines,DSomarakis,1344841200,Economy,10,RATING
aegean-airlines,AntonisAsprakis,1344236400,Economy,9,RATING
aegean-airlines,CSmith,1343199600,Economy,10,RATING
air-algerie,IlyesDez,1434438000,Economy,8,RATING
air-algerie,BKenzi,1393833600,Economy,4,RATING
aerolineas-argentinas,NeilCluff,1347778800,Economy,2,RATING
aerolineas-argentinas,JWilliams,1346914800,Economy,4,RATING
aerolineas-argentinas,UGrant,1346742000,Economy,7,RATING
aerolineas-argentinas,JButcher,1346137200,Economy,4,RATING
aeromexico,ANathaniel,1388649600,Economy,10,RATING
aeromexico,ANathaniel,1388649600,Economy,8,RATING
aer-lingus,RBarton,1395126000,Economy,3,RATING
aer-lingus,AClarke,1393920000,Economy,7,RATING
aer-lingus,NHarvey,1393315200,Economy,2,RATING
aer-lingus,JThompson,1393228800,Economy,9,RATING
aeroflot-russian-airlines,MichaelABogdanovskiy,1379574000,Economy,9,RATING
aeroflot-russian-airlines,VladAlexeyenko,1379228400,Economy,9,RATING
aegean-airlines,JRudge,1343113200,Economy,10,RATING
aegean-airlines,DRat,1342422000,Economy,10,RATING
air-algerie,OlivierDussault,1376463600,Business Class,1,RATING
air-algerie,VDufour,1369724400,Economy,8,RATING
air-algerie,CZacher,1352707200,Economy,9,RATING
aerolineas-argentinas,TAdelaide,1346137200,Economy,8,RATING
aerolineas-argentinas,AdityaVashishta,1346137200,Economy,8,RATING
aerolineas-argentinas,ASmith,1345446000,Economy,1,RATING
aerolineas-argentinas,AhmadDaoud,1343286000,Economy,6,RATING
aeromexico,DavidAlexander,1385539200,Economy,10,RATING
aeromexico,FrancescaJones,1384502400,Economy,1,RATING
aer-lingus,MarkMcCullough,1392364800,Economy,7,RATING
aer-lingus,AlanMcGaughey,1392364800,Economy,9,RATING
aer-lingus,JFrench,1391500800,Economy,6,RATING
aer-lingus,LWebb,1390896000,Economy,10,RATING
aeroflot-russian-airlines,DavidWilliams,1378191600,Economy,9,RATING
aeroflot-russian-airlines,SargeantAlan,1378018800,Economy,7,RATING
aeroflot-russian-airlines,JoseGameroZorita,1377586800,Economy,8,RATING
aegean-airlines,MinasSotirakopoulos,1342335600,Economy,7,RATING
aegean-airlines,MTossounian,1342335600,Business Class,10,RATING
aegean-airlines,PArnaud,1342335600,Economy,10,RATING
aegean-airlines,AdrianStavrakis,1342162800,Economy,10,RATING
air-algerie,RamiMedjahed,1341126000,Economy,1,RATING
air-algerie,NDupont,1336633200,Economy,2,RATING
air-algerie,JohnSmithThomas,1333263600,Economy,1,RATING
air-algerie,XRueckert,1323417600,Economy,7,RATING
aerolineas-argentinas,GAguilar,1343199600,Economy,7,RATING
aerolineas-argentinas,WMiao,1342335600,Economy,4,RATING
aerolineas-argentinas,PSorli,1342335600,Economy,1,RATING
aerolineas-argentinas,PMcDonald,1342162800,Economy,2,RATING
aeromexico,AMayorga,1384156800,Economy,1,RATING
aeromexico,ChaconSantiahp,1382425200,Business Class,3,RATING
aer-lingus,MStudzinski,1389859200,Economy,2,RATING
aer-lingus,MarieHazelwood,1389168000,Economy,10,RATING
aeroflot-russian-airlines,RButler,1375945200,Business Class,5,RATING
aeroflot-russian-airlines,AlexeyEfimov,1375686000,Business Class,10,RATING
aeroflot-russian-airlines,JonathanHodson,1375254000,Economy,10,RATING
aegean-airlines,RThut,1342162800,Economy,5,RATING
aegean-airlines,ZRosen,1341817200,Economy,5,RATING
aegean-airlines,ChrisTomko,1341212400,Economy,5,RATING
aegean-airlines,JChen,1341212400,Economy,8,RATING
air-algerie,NMehdi,1316242800,Economy,1,RATING
air-algerie,SBot,1315033200,Economy,9,RATING
air-algerie,HugoStekelenburg,1309762800,Economy,6,RATING
air-algerie,BKenzi,1309676400,Business Class,9,RATING
aerolineas-argentinas,SHercules,1340607600,Economy,2,RATING
aerolineas-argentinas,HStewart,1339916400,Economy,8,RATING
aerolineas-argentinas,PieterKwint,1339570800,Economy,8,RATING
aerolineas-argentinas,TrevorRobinson,1339398000,Business Class,2,RATING
aeromexico,EGeefay,1382425200,Economy,1,RATING
aeromexico,CHerrera,1382252400,Economy,1,RATING
aeromexico,AlejandroMoreno,1381820400,Business Class,1,RATING
aeroflot-russian-airlines,AndersPedersen,1375081200,Economy,8,RATING
aeroflot-russian-airlines,ROrdelman,1375081200,Economy,8,RATING
aeroflot-russian-airlines,ROrdelman,1375081200,Economy,9,RATING
aeroflot-russian-airlines,AndersPedersen,1373785200,Economy,8,RATING
air-arabia,RaaifRizwan,1437116400,Economy,6,RATING
aegean-airlines,AShomer,1341126000,Economy,10,RATING
aegean-airlines,PascalLanguillon,1339916400,Economy,8,RATING
aegean-airlines,AVlasov,1339916400,Economy,9,RATING
aerolineas-argentinas,CSherwood,1339052400,Economy,1,RATING
aerolineas-argentinas,MarkCarolla,1338274800,Economy,9,RATING
aerolineas-argentinas,TonyLocantro,1338102000,Economy,8,RATING
aerolineas-argentinas,BrianBonham,1335942000,Economy,2,RATING
aeromexico,SPatrick,1380092400,Business Class,2,RATING
aer-lingus,AMcDonnell,1387958400,Economy,8,RATING
aer-lingus,KMcCarthy,1387180800,Economy,3,RATING
aer-lingus,ColinBoakes,1386576000,Business Class,10,RATING
aeroflot-russian-airlines,FThunthy,1372834800,Economy,10,RATING
aeroflot-russian-airlines,OKenan,1372143600,Economy,3,RATING
aeroflot-russian-airlines,MichaelDalton,1371020400,Business Class,10,RATING
aeroflot-russian-airlines,GJones,1370329200,Business Class,8,RATING
air-arabia,POleksandr,1414479600,Economy,1,RATING
air-arabia,DGraubard,1379314800,Economy,9,RATING
air-arabia,ISiddiq,1361433600,Economy,7,RATING
aegean-airlines,PMcCarthy,1339398000,Economy,5,RATING
aegean-airlines,ElizabethKanelli,1339052400,Economy,1,RATING
aegean-airlines,PaulLegate,1338966000,Economy,9,RATING
aerolineas-argentinas,MBritos,1335164400,Economy,1,RATING
aerolineas-argentinas,TRenlund,1333868400,Economy,7,RATING
aerolineas-argentinas,MPrevigliano,1332313200,Economy,8,RATING
aeromexico,EugeneFo,1375167600,Economy,9,RATING
aeromexico,GMadysen,1371798000,Economy,2,RATING
aer-lingus,JosephReilly,1386230400,Economy,10,RATING
aer-lingus,PMcDonnell,1385366400,Economy,8,RATING
aer-lingus,GlennJagdeosingh,1385366400,Economy,2,RATING
aeroflot-russian-airlines,SergeyAdonin,1370156400,Economy,9,RATING
aeroflot-russian-airlines,AArtman,1367650800,Economy,9,RATING
air-arabia,AmithPillai,1359964800,Economy,10,RATING
air-arabia,RThomson,1318575600,Economy,2,RATING
air-arabia,AMir,1310022000,Economy,10,RATING
aegean-airlines,APan,1338361200,Economy,4,RATING
aegean-airlines,ABunting,1338274800,Economy,3,RATING
aegean-airlines,MPrawdzik,1337065200,Economy,9,RATING
aegean-airlines,JMiddleton,1336892400,Economy,9,RATING
aerolineas-argentinas,JBoettcher,1331193600,Economy,4,RATING
aerolineas-argentinas,JSemmens,1330588800,Economy,2,RATING
aerolineas-argentinas,RKirschner,1329811200,Economy,1,RATING
aeromexico,MarshaRosner,1367823600,Business Class,6,RATING
aeromexico,JBacallado,1364799600,Economy,7,RATING
aeromexico,JuanMartinCassol,1364454000,Economy,8,RATING
aer-lingus,NHarvey,1385107200,Economy,3,RATING
aer-lingus,PMcMahon,1383638400,Economy,9,RATING
aeroflot-russian-airlines,BasdoganCagatay,1366182000,Economy,3,RATING
aeroflot-russian-airlines,SDorsey,1365922800,Economy,5,RATING
aeroflot-russian-airlines,StevenManootham,1365058800,Business Class,8,RATING
air-arabia,HugoStekelenburg,1309762800,Economy,7,RATING
air-arabia,FGomes,1303887600,Economy,1,RATING
air-arabia,RNumsa,1300258800,Economy,7,RATING
air-arabia,SMarkoff,1287558000,Economy,7,RATING
aegean-airlines,ADouas,1336460400,Economy,8,RATING
aegean-airlines,LGaryfallos,1335682800,Economy,2,RATING
aegean-airlines,DMacDonald,1335250800,Economy,7,RATING
aegean-airlines,SpyrosGatos,1335164400,Economy,9,RATING
aerolineas-argentinas,DChan,1329465600,Business Class,4,RATING
aerolineas-argentinas,MattHowsam,1328860800,Economy,1,RATING
aerolineas-argentinas,JDaddy,1328860800,Business Class,3,RATING
aeromexico,DavidMejia,1363071600,Business Class,4,RATING
aeromexico,PhilipO'Connor,1361952000,Business Class,3,RATING
aeromexico,OlleLapruneYann,1361952000,Economy,7,RATING
aeromexico,RodolphePaccard,1361433600,Economy,5,RATING
aer-lingus,NLezotte,1383552000,Business Class,10,RATING
aer-lingus,JFox,1383552000,Economy,10,RATING
aer-lingus,NickSerpell,1383552000,Economy,8,RATING
aer-lingus,AFoley,1382943600,Economy,8,RATING
aeroflot-russian-airlines,MHarrison,1364972400,Business Class,9,RATING
aeroflot-russian-airlines,GlennPineda,1364886000,Economy,8,RATING
aeroflot-russian-airlines,JoseBolanos,1364367600,Economy,1,RATING
air-arabia,SMarkoff,1284706800,Economy,9,RATING
aegean-airlines,IPoukis,1334559600,Economy,7,RATING
aegean-airlines,NickBiskinis,1333263600,Economy,9,RATING
aegean-airlines,ADouas,1329984000,Economy,8,RATING
aegean-airlines,AMagpantay,1318834800,Economy,8,RATING
air-astana,SMrachkovskiy,1434783600,Economy,10,RATING
aerolineas-argentinas,VVergara,1327737600,Economy,2,RATING
aerolineas-argentinas,APyne,1327651200,Economy,2,RATING
aerolineas-argentinas,SdaSilva,1327392000,Economy,6,RATING
aeromexico,RodolphePaccard,1360828800,Economy,8,RATING
aeromexico,RCarvalho,1359360000,Economy,1,RATING
aer-lingus,JFox,1382943600,Economy,10,RATING
aer-lingus,TDonovan,1382943600,Economy,9,RATING
aer-lingus,SeanLeonard,1381906800,Economy,5,RATING
aer-lingus,TCleary,1381820400,Economy,10,RATING
aeroflot-russian-airlines,HadrianAdler,1363935600,Business Class,8,RATING
aeroflot-russian-airlines,AndersPPedersen,1363762800,Business Class,7,RATING
aeroflot-russian-airlines,EAgamennone,1363676400,Economy,5,RATING
aegean-airlines,MikeLambert,1318748400,Economy,10,RATING
aegean-airlines,MHeather,1318748400,Economy,9,RATING
air-astana,SergeyKochergin,1431068400,Economy,10,RATING
air-astana,PEckersley,1428994800,Business Class,9,RATING
air-astana,SeyhanErdal,1428476400,Business Class,10,RATING
aerolineas-argentinas,DKad,1327392000,Economy,8,RATING
aerolineas-argentinas,RayHowitt,1327132800,Economy,3,RATING
aerolineas-argentinas,HStewart,1326960000,Economy,8,RATING
aeromexico,ZaverioFlores,1352793600,Business Class,10,RATING
aeromexico,SandraPerez,1352361600,Economy,1,RATING
aeromexico,LSaxton,1350284400,Economy,9,RATING
aeromexico,JGiraldo,1349766000,Economy,9,RATING
aer-lingus,RichardRubinstein,1381647600,Economy,3,RATING
aer-lingus,MaryHowe,1380697200,Economy,10,RATING
aer-lingus,GLLegg,1380438000,Business Class,10,RATING
aeroflot-russian-airlines,OZakharov,1363590000,Economy,7,RATING
aeroflot-russian-airlines,MVissers,1362384000,Economy,7,RATING
aeroflot-russian-airlines,IANikitin,1360915200,Economy,1,RATING
aegean-airlines,RChalmers,1318575600,Business Class,8,RATING
aegean-airlines,RChalmers,1318575600,Economy,8,RATING
aegean-airlines,PDemosthenous,1318489200,Economy,10,RATING
air-astana,LedgerJames,1428044400,Business Class,10,RATING
air-astana,GailMowat,1428044400,Economy,10,RATING
aerolineas-argentinas,POrtiz,1326873600,Business Class,2,RATING
aerolineas-argentinas,JimReid,1326096000,Economy,1,RATING
aeromexico,CYen,1348470000,Economy,2,RATING
aeromexico,BEduardo,1347951600,Economy,10,RATING
aeromexico,LTony,1346742000,Economy,4,RATING
aeromexico,YuriAlbores,1346223600,Economy,1,RATING
aeromexico,ElberGalarga,1344322800,Economy,2,RATING
aer-lingus,MWickham,1380092400,Economy,5,RATING
aer-lingus,EdSmith,1380006000,Economy,10,RATING
aeroflot-russian-airlines,TYilmaz,1359619200,Economy,5,RATING
aeroflot-russian-airlines,DIto,1358236800,Economy,7,RATING
aeroflot-russian-airlines,MDubrovskaja,1357804800,Economy,9,RATING
aegean-airlines,LeeMelbourn,1316934000,Economy,6,RATING
aegean-airlines,IGiannakis,1316242800,Economy,9,RATING
air-astana,HadawayDarryl,1428044400,Economy,10,RATING
air-astana,HadawayDarryl,1428044400,Economy,9,RATING
air-astana,JDavidson,1421827200,Economy,10,RATING
air-astana,SRise,1421827200,Economy,10,RATING
aerolineas-argentinas,RobinThompson,1326096000,Economy,3,RATING
aerolineas-argentinas,HMilner,1325059200,Economy,5,RATING
aerolineas-argentinas,FionaBradley,1324540800,Economy,4,RATING
aeromexico,JLarsen,1344322800,Economy,2,RATING
aeromexico,NJunzo,1343804400,Economy,7,RATING
aeromexico,JoannBaeza,1342422000,Economy,3,RATING
aer-lingus,JVitenberg,1379833200,Economy,10,RATING
aer-lingus,JWatkiss,1379833200,Economy,7,RATING
aer-lingus,PMcCracken,1379487600,Economy,9,RATING
aer-lingus,TanJerry,1378796400,Economy,1,RATING
aeroflot-russian-airlines,FHutcheon,1357545600,Business Class,10,RATING
aeroflot-russian-airlines,BWhitehead,1357113600,Economy,2,RATING
aeroflot-russian-airlines,GapanAle,1355299200,Economy,8,RATING
aegean-airlines,AZabetas,1316070000,Economy,10,RATING
aegean-airlines,GWhite,1315810800,Economy,10,RATING
air-austral,TGVernet,1419235200,Economy,7,RATING
air-austral,KRoddam,1355990400,Economy,9,RATING
air-astana,GeorgiosVrontos,1421654400,Economy,10,RATING
air-astana,NicolasSebastien,1420012800,Business Class,3,RATING
aerolineas-argentinas,ScottLewis,1323676800,Economy,1,RATING
aerolineas-argentinas,HStamm,1323417600,Economy,3,RATING
aeromexico,JKim,1341730800,Business Class,1,RATING
aeromexico,HShiau,1338966000,Economy,8,RATING
aeromexico,GabrielleBlair,1337065200,Economy,10,RATING
aer-lingus,MichaelMacDiarmada,1378796400,Economy,10,RATING
aer-lingus,MagdalenaLech,1378364400,Economy,4,RATING
aer-lingus,BrianLally,1378191600,Economy,10,RATING
aer-lingus,AMagowan,1378018800,Economy,5,RATING
aeroflot-russian-airlines,StevenManootham,1354694400,Business Class,10,RATING
aeroflot-russian-airlines,SteveGoodland,1353657600,Business Class,8,RATING
aeroflot-russian-airlines,RolandWeber,1352707200,Economy,10,RATING
aegean-airlines,NigelChism,1314860400,Economy,7,RATING
aegean-airlines,MKyriakides,1314774000,Economy,9,RATING
aegean-airlines,FabrizioMassimo,1313132400,Economy,10,RATING
air-austral,NeilCluff,1346310000,Economy,5,RATING
air-austral,JeromeKwo,1333868400,Economy,1,RATING
air-austral,SLorang-Grimaldi,1327392000,Economy,9,RATING
air-austral,HMutschler,1321948800,Economy,9,RATING
air-astana,KMiller,1417680000,Economy,7,RATING
air-astana,TibbertJames,1415779200,Economy,10,RATING
aerolineas-argentinas,WernerRiedl,1322035200,Economy,1,RATING
aerolineas-argentinas,WernerRiedl,1322035200,Economy,2,RATING
aeromexico,GKohen,1334127600,Business Class,6,RATING
aeromexico,JPrado,1331881200,Economy,9,RATING
aeromexico,FLyons,1331107200,Business Class,9,RATING
aer-lingus,VeronicaO'Donnell,1378018800,Economy,5,RATING
aer-lingus,JordanMorgan,1377759600,Economy,8,RATING
aer-lingus,AlanDamian,1377759600,Economy,3,RATING
aeroflot-russian-airlines,MikeReed,1352102400,Economy,8,RATING
aeroflot-russian-airlines,CCooledge,1351580400,Business Class,8,RATING
aeroflot-russian-airlines,JoannaAleksandra,1351494000,Economy,7,RATING
aegean-airlines,AkramElDimerdash,1313132400,Economy,1,RATING
aegean-airlines,KonstantinosTsolos,1312441200,Economy,9,RATING
air-austral,CBetsey,1320044400,Economy,2,RATING
air-austral,GrégoryCoquet,1315206000,Economy,9,RATING
air-austral,MRoy,1314514800,Economy,8,RATING
air-austral,WClark,1313391600,Economy,8,RATING
air-astana,SJHan,1414479600,Economy,8,RATING
air-astana,JWilson,1413097200,Business Class,7,RATING
